CUSIP,BidPrice,BidVisibleQuantity,BidHiddenQuantity,OfferPrice,OfferVisibleQuantity,OfferHiddenQuantity
912828M80,99.0312,2000000,4000000,99.0469,2000000,4000000
912828M80,99.7852,1000000,2000000,99.793,1000000,2000000
912828M80,100.799,2000000,4000000,100.811,2000000,4000000
912828M80,100.395,1000000,2000000,100.402,1000000,2000000
912828M80,99.2969,2000000,4000000,99.3125,2000000,4000000
912828M80,99.6582,1000000,2000000,99.6699,1000000,2000000
912828M80,100.291,2000000,4000000,100.303,2000000,4000000
912828M80,100.271,1000000,2000000,100.283,1000000,2000000
912828M80,99.6953,2000000,4000000,99.7031,2000000,4000000
912828M80,100.777,1000000,2000000,100.785,1000000,2000000
912828M80,99.1602,2000000,4000000,99.1758,2000000,4000000
912828M80,100.213,1000000,2000000,100.225,1000000,2000000
912828M80,99.2461,2000000,4000000,99.2539,2000000,4000000
912828M80,100.625,1000000,2000000,100.641,1000000,2000000
912828M80,100.041,2000000,4000000,100.053,2000000,4000000
912828M80,99.4922,1000000,2000000,99.5,1000000,2000000
912828M80,100.141,2000000,4000000,100.148,2000000,4000000
912828M80,100.172,1000000,2000000,100.18,1000000,2000000
912828M80,99.6621,2000000,4000000,99.6738,2000000,4000000
912828M80,99.4883,1000000,2000000,99.4961,1000000,2000000
912828M80,100.82,2000000,4000000,100.828,2000000,4000000
912828M80,100.742,1000000,2000000,100.75,1000000,2000000
912828M80,99.7676,2000000,4000000,99.7793,2000000,4000000
912828M80,99.8223,1000000,2000000,99.834,1000000,2000000
912828M80,99.2695,2000000,4000000,99.2852,2000000,4000000
912828M80,100.367,1000000,2000000,100.383,1000000,2000000
912828M80,100.33,2000000,4000000,100.342,2000000,4000000
912828M80,99.3516,1000000,2000000,99.3594,1000000,2000000
912828M80,99.2246,2000000,4000000,99.2363,2000000,4000000
912828M80,99.0566,1000000,2000000,99.0684,1000000,2000000
912828M80,100.32,2000000,4000000,100.328,2000000,4000000
912828M80,100.629,1000000,2000000,100.645,1000000,2000000
912828M80,100.082,2000000,4000000,100.09,2000000,4000000
912828M80,100.404,1000000,2000000,100.416,1000000,2000000
912828M80,100.236,2000000,4000000,100.248,2000000,4000000
912828M80,99.2012,1000000,2000000,99.2129,1000000,2000000
912828M80,100.367,2000000,4000000,100.383,2000000,4000000
912828M80,100.758,1000000,2000000,100.773,1000000,2000000
912828M80,100.852,2000000,4000000,100.867,2000000,4000000
912828M80,99.873,1000000,2000000,99.8848,1000000,2000000
912828M80,100.645,2000000,4000000,100.652,2000000,4000000
912828M80,100.52,1000000,2000000,100.535,1000000,2000000
912828M80,100.393,2000000,4000000,100.404,2000000,4000000
912828M80,100.66,1000000,2000000,100.676,1000000,2000000
912828M80,100.484,2000000,4000000,100.5,2000000,4000000
912828M80,99.9082,1000000,2000000,99.9199,1000000,2000000
912828M80,99.6953,2000000,4000000,99.7031,2000000,4000000
912828M80,99.127,1000000,2000000,99.1387,1000000,2000000
912828M80,99.0078,2000000,4000000,99.0234,2000000,4000000
912828M80,100.566,1000000,2000000,100.574,1000000,2000000
912828M80,99.0625,2000000,4000000,99.0781,2000000,4000000
912828M80,100.5,1000000,2000000,100.516,1000000,2000000
912828M80,100.203,2000000,4000000,100.219,2000000,4000000
912828M80,100.613,1000000,2000000,100.621,1000000,2000000
912828M80,99.6719,2000000,4000000,99.6875,2000000,4000000
912828M80,99.5781,1000000,2000000,99.5859,1000000,2000000
912828M80,99.9023,2000000,4000000,99.9102,2000000,4000000
912828M80,100.465,1000000,2000000,100.473,1000000,2000000
912828M80,100.635,2000000,4000000,100.646,2000000,4000000
9128283J7,99.375,1000000,2000000,99.3906,1000000,2000000
9128283J7,99.1328,2000000,4000000,99.1484,2000000,4000000
9128283J7,99.9199,1000000,2000000,99.9316,1000000,2000000
9128283J7,99.9746,2000000,4000000,99.9863,2000000,4000000
9128283J7,99.9023,1000000,2000000,99.918,1000000,2000000
9128283J7,99.582,2000000,4000000,99.5977,2000000,4000000
9128283J7,100.066,1000000,2000000,100.082,1000000,2000000
9128283J7,100.025,2000000,4000000,100.037,2000000,4000000
9128283J7,100.117,1000000,2000000,100.125,1000000,2000000
9128283J7,99.1016,2000000,4000000,99.1094,2000000,4000000
9128283J7,99.9004,1000000,2000000,99.9121,1000000,2000000
9128283J7,100.254,2000000,4000000,100.27,2000000,4000000
9128283J7,100.543,1000000,2000000,100.551,1000000,2000000
9128283J7,100.295,2000000,4000000,100.307,2000000,4000000
9128283J7,99.752,1000000,2000000,99.7637,1000000,2000000
9128283J7,100.414,2000000,4000000,100.422,2000000,4000000
9128283J7,100.797,1000000,2000000,100.805,1000000,2000000
9128283J7,99.9414,2000000,4000000,99.9492,2000000,4000000
9128283J7,100.133,1000000,2000000,100.148,1000000,2000000
9128283J7,99.3555,2000000,4000000,99.3633,2000000,4000000
9128283J7,99.957,1000000,2000000,99.9648,1000000,2000000
9128283J7,99.166,2000000,4000000,99.1777,2000000,4000000
9128283J7,99.5059,1000000,2000000,99.5176,1000000,2000000
9128283J7,99.7441,2000000,4000000,99.7559,2000000,4000000
9128283J7,99.7852,1000000,2000000,99.793,1000000,2000000
9128283J7,100.385,2000000,4000000,100.396,2000000,4000000
9128283J7,99.3066,1000000,2000000,99.3184,1000000,2000000
9128283J7,100.822,2000000,4000000,100.834,2000000,4000000
9128283J7,99.7305,1000000,2000000,99.7383,1000000,2000000
9128283J7,100.031,2000000,4000000,100.047,2000000,4000000
9128283J7,100.465,1000000,2000000,100.48,1000000,2000000
9128283J7,99.8965,2000000,4000000,99.9082,2000000,4000000
9128283J7,100.242,1000000,2000000,100.258,1000000,2000000
9128283J7,99.1719,2000000,4000000,99.1797,2000000,4000000
9128283J7,99.4609,1000000,2000000,99.4688,1000000,2000000
9128283J7,99.1445,2000000,4000000,99.1523,2000000,4000000
9128283J7,100.316,1000000,2000000,100.332,1000000,2000000
9128283J7,99.8984,2000000,4000000,99.9062,2000000,4000000
9128283J7,100.648,1000000,2000000,100.664,1000000,2000000
9128283J7,100.828,2000000,4000000,100.836,2000000,4000000
9128283J7,99.3164,1000000,2000000,99.3242,1000000,2000000
9128283J7,99.4336,2000000,4000000,99.4492,2000000,4000000
9128283J7,100.824,1000000,2000000,100.84,1000000,2000000
9128283J7,99.3984,2000000,4000000,99.4062,2000000,4000000
9128283J7,100.311,1000000,2000000,100.322,1000000,2000000
9128283J7,100.922,2000000,4000000,100.93,2000000,4000000
9128283J7,100.875,1000000,2000000,100.883,1000000,2000000
9128283J7,100.457,2000000,4000000,100.473,2000000,4000000
9128283J7,100.381,1000000,2000000,100.393,1000000,2000000
9128283J7,100.383,2000000,4000000,100.391,2000000,4000000
9128283J7,99.8184,1000000,2000000,99.8301,1000000,2000000
9128283J7,100.652,2000000,4000000,100.66,2000000,4000000
9128283J7,100.598,1000000,2000000,100.605,1000000,2000000
9128283J7,100.324,2000000,4000000,100.34,2000000,4000000
9128283J7,100.6,1000000,2000000,100.611,1000000,2000000
9128283J7,100.51,2000000,4000000,100.521,2000000,4000000
9128283J7,99.2383,1000000,2000000,99.2461,1000000,2000000
9128283J7,100.527,2000000,4000000,100.543,2000000,4000000
9128283J7,100.029,1000000,2000000,100.041,1000000,2000000
9128283J7,99.0586,2000000,4000000,99.0742,2000000,4000000
9128283J7,99.4238,1000000,2000000,99.4355,1000000,2000000
9128283J7,100.646,2000000,4000000,100.658,2000000,4000000
9128283J7,99.168,1000000,2000000,99.1836,1000000,2000000
9128283J7,100.604,2000000,4000000,100.615,2000000,4000000
9128283J7,100.793,1000000,2000000,100.801,1000000,2000000
9128283J7,100.012,2000000,4000000,100.027,2000000,4000000
9128283J7,99.4922,1000000,2000000,99.5078,1000000,2000000
9128283J7,99.3945,2000000,4000000,99.4023,2000000,4000000
9128283J7,100.652,1000000,2000000,100.66,1000000,2000000
9128283J7,100.053,2000000,4000000,100.064,2000000,4000000
9128283J7,100.842,1000000,2000000,100.854,1000000,2000000
9128283J7,99.4531,2000000,4000000,99.4688,2000000,4000000
9128283J7,100.508,1000000,2000000,100.516,1000000,2000000
9128283J7,100.762,2000000,4000000,100.77,2000000,4000000
9128283J7,99.2852,1000000,2000000,99.3008,1000000,2000000
9128283J7,99.5078,2000000,4000000,99.5234,2000000,4000000
9128283J7,99.2305,1000000,2000000,99.2383,1000000,2000000
9128283J7,99.5273,2000000,4000000,99.543,2000000,4000000
9128283J7,99.4531,1000000,2000000,99.4688,1000000,2000000
9128283J7,99.6465,2000000,4000000,99.6582,2000000,4000000
9128283J7,99.6367,1000000,2000000,99.6445,1000000,2000000
9128283J7,100.094,2000000,4000000,100.102,2000000,4000000
9128283J7,99.7695,1000000,2000000,99.7852,1000000,2000000
9128283J7,99.3809,2000000,4000000,99.3926,2000000,4000000
9128283J7,100.234,1000000,2000000,100.25,1000000,2000000
9128283J7,99.8555,2000000,4000000,99.8711,2000000,4000000
9128283J7,99.0352,1000000,2000000,99.0508,1000000,2000000
9128283J7,100.73,2000000,4000000,100.738,2000000,4000000
9128283J7,100.428,1000000,2000000,100.439,1000000,2000000
9128283J7,99.4453,2000000,4000000,99.4609,2000000,4000000
9128283J7,100.094,1000000,2000000,100.109,1000000,2000000
9128283J7,99.918,2000000,4000000,99.9336,2000000,4000000
9128283J7,100.871,1000000,2000000,100.887,1000000,2000000
9128283J7,100.559,2000000,4000000,100.574,2000000,4000000
9128283J7,100.584,1000000,2000000,100.596,1000000,2000000
9128283J7,99.8555,2000000,4000000,99.8633,2000000,4000000
9128283J7,100.773,1000000,2000000,100.781,1000000,2000000
9128283J7,99.3047,2000000,4000000,99.3125,2000000,4000000
9128283J7,100.51,1000000,2000000,100.521,1000000,2000000
9128283J7,100.453,2000000,4000000,100.469,2000000,4000000
9128283J7,100.523,1000000,2000000,100.539,1000000,2000000
9128283J7,99.8594,2000000,4000000,99.8672,2000000,4000000
9128283J7,99.8672,1000000,2000000,99.8828,1000000,2000000
9128283J7,99.4199,2000000,4000000,99.4316,2000000,4000000
9128283J7,99.9805,1000000,2000000,99.9883,1000000,2000000
9128283J7,100.053,2000000,4000000,100.064,2000000,4000000
9128283J7,99.0957,1000000,2000000,99.1074,1000000,2000000
9128283J7,100.424,2000000,4000000,100.436,2000000,4000000
9128283J7,99.748,1000000,2000000,99.7598,1000000,2000000
9128283J7,99.4805,2000000,4000000,99.4961,2000000,4000000
9128283J7,99.3398,1000000,2000000,99.3477,1000000,2000000
9128283J7,100.336,2000000,4000000,100.352,2000000,4000000
9128283J7,100.584,1000000,2000000,100.596,1000000,2000000
9128283J7,100.074,2000000,4000000,100.09,2000000,4000000
9128283J7,100.844,1000000,2000000,100.859,1000000,2000000
9128283J7,99.1133,2000000,4000000,99.1211,2000000,4000000
9128283J7,99.9453,1000000,2000000,99.9609,1000000,2000000
9128283J7,99.2578,2000000,4000000,99.2734,2000000,4000000
9128283J7,99.1641,1000000,2000000,99.1797,1000000,2000000
9128283J7,99.8984,2000000,4000000,99.9062,2000000,4000000
9128283J7,100.965,1000000,2000000,100.98,1000000,2000000
9128283J7,99.0723,2000000,4000000,99.084,2000000,4000000
9128283J7,100.322,1000000,2000000,100.334,1000000,2000000
9128283J7,100.391,2000000,4000000,100.398,2000000,4000000
9128283J7,99.6113,1000000,2000000,99.623,1000000,2000000
9128283J7,99.3223,2000000,4000000,99.334,2000000,4000000
9128283J7,100.346,1000000,2000000,100.357,1000000,2000000
9128283J7,100.869,2000000,4000000,100.881,2000000,4000000
9128283J7,99.5176,1000000,2000000,99.5293,1000000,2000000
9128283J7,99.1367,2000000,4000000,99.1523,2000000,4000000
9128283J7,100.682,1000000,2000000,100.693,1000000,2000000
9128283J7,99.1484,2000000,4000000,99.1641,2000000,4000000
9128283J7,100.477,1000000,2000000,100.492,1000000,2000000
9128283J7,99.2793,2000000,4000000,99.291,2000000,4000000
9128283J7,100.838,1000000,2000000,100.85,1000000,2000000
9128283J7,99.4629,2000000,4000000,99.4746,2000000,4000000
9128283J7,100.531,1000000,2000000,100.539,1000000,2000000
9128283J7,99.6406,2000000,4000000,99.6562,2000000,4000000
9128283J7,100.492,1000000,2000000,100.5,1000000,2000000
9128283J7,100.67,2000000,4000000,100.682,2000000,4000000
9128283J7,99.1738,1000000,2000000,99.1855,1000000,2000000
9128283J7,100.459,2000000,4000000,100.471,2000000,4000000
9128283J7,99.6211,1000000,2000000,99.6289,1000000,2000000
9128283J7,99.9219,2000000,4000000,99.9297,2000000,4000000
9128283J7,100.781,1000000,2000000,100.789,1000000,2000000
9128283J7,100.502,2000000,4000000,100.514,2000000,4000000
9128283J7,100.199,1000000,2000000,100.215,1000000,2000000
9128283J7,99.4395,2000000,4000000,99.4512,2000000,4000000
9128283J7,99.0508,1000000,2000000,99.0586,1000000,2000000
9128283J7,99.8945,2000000,4000000,99.9102,2000000,4000000
9128283J7,99.0879,1000000,2000000,99.0996,1000000,2000000
9128283J7,100.482,2000000,4000000,100.494,2000000,4000000
9128283J7,100.367,1000000,2000000,100.375,1000000,2000000
9128283J7,99.334,2000000,4000000,99.3457,2000000,4000000
9128283J7,100.98,1000000,2000000,100.988,1000000,2000000
9128283J7,99.8516,2000000,4000000,99.8672,2000000,4000000
9128283J7,99.9297,1000000,2000000,99.9375,1000000,2000000
9128283J7,99.0938,2000000,4000000,99.1094,2000000,4000000
9128283J7,99.0742,1000000,2000000,99.082,1000000,2000000
9128283J7,99.4902,2000000,4000000,99.502,2000000,4000000
9128283J7,99.6562,1000000,2000000,99.6719,1000000,2000000
9128283J7,99.0625,2000000,4000000,99.0781,2000000,4000000
9128283J7,100.66,1000000,2000000,100.676,1000000,2000000
9128283J7,100.912,2000000,4000000,100.924,2000000,4000000
9128283J7,100.941,1000000,2000000,100.957,1000000,2000000
9128283J7,99.8574,2000000,4000000,99.8691,2000000,4000000
9128283J7,99.5781,1000000,2000000,99.5938,1000000,2000000
9128283J7,99.0547,2000000,4000000,99.0625,2000000,4000000
9128283J7,100.938,1000000,2000000,100.953,1000000,2000000
9128283J7,100.953,2000000,4000000,100.961,2000000,4000000
9128283J7,99.9531,1000000,2000000,99.9609,1000000,2000000
9128283J7,99.8418,2000000,4000000,99.8535,2000000,4000000
9128283J7,100.008,1000000,2000000,100.023,1000000,2000000
9128283J7,99.8281,2000000,4000000,99.8438,2000000,4000000
9128283J7,100.461,1000000,2000000,100.469,1000000,2000000
9128283J7,100.012,2000000,4000000,100.027,2000000,4000000
9128283J7,100.168,1000000,2000000,100.176,1000000,2000000
9128283J7,100.35,2000000,4000000,100.361,2000000,4000000
9128283J7,100.84,1000000,2000000,100.848,1000000,2000000
9128283J7,99.6406,2000000,4000000,99.6484,2000000,4000000
9128283J7,99.7207,1000000,2000000,99.7324,1000000,2000000
9128283J7,100.578,2000000,4000000,100.594,2000000,4000000
9128283J7,99.2227,1000000,2000000,99.2305,1000000,2000000
9128283J7,100.471,2000000,4000000,100.482,2000000,4000000
9128283J7,99.9766,1000000,2000000,99.9844,1000000,2000000
9128283J7,99.0586,2000000,4000000,99.0742,2000000,4000000
9128283J7,99.7852,1000000,2000000,99.8008,1000000,2000000
9128283J7,100.363,2000000,4000000,100.379,2000000,4000000
9128283J7,99.0938,1000000,2000000,99.1094,1000000,2000000
9128283J7,99.7852,2000000,4000000,99.793,2000000,4000000
9128283J7,100.896,1000000,2000000,100.908,1000000,2000000
9128283J7,100.449,2000000,4000000,100.457,2000000,4000000
9128283J7,99.3359,1000000,2000000,99.3516,1000000,2000000
9128283J7,99.9121,2000000,4000000,99.9238,2000000,4000000
9128283J7,99.041,1000000,2000000,99.0527,1000000,2000000
9128283J7,99.2188,2000000,4000000,99.2266,2000000,4000000
9128283J7,100.283,1000000,2000000,100.295,1000000,2000000
9128283J7,100.857,2000000,4000000,100.869,2000000,4000000
9128283J7,100.049,1000000,2000000,100.061,1000000,2000000
9128283J7,99.7051,2000000,4000000,99.7168,2000000,4000000
9128283J7,100.492,1000000,2000000,100.508,1000000,2000000
9128283J7,100.939,2000000,4000000,100.951,2000000,4000000
9128283J7,99.9297,1000000,2000000,99.9375,1000000,2000000
9128283J7,100.531,2000000,4000000,100.547,2000000,4000000
9128283J7,100.307,1000000,2000000,100.318,1000000,2000000
9128283J7,100.906,2000000,4000000,100.914,2000000,4000000
9128283J7,100.207,1000000,2000000,100.223,1000000,2000000
9128283J7,100.258,2000000,4000000,100.266,2000000,4000000
9128283J7,100.836,1000000,2000000,100.852,1000000,2000000
9128283J7,99.2695,2000000,4000000,99.2773,2000000,4000000
9128283J7,99.3926,1000000,2000000,99.4043,1000000,2000000
9128283J7,100.777,2000000,4000000,100.785,2000000,4000000
9128283J7,100.898,1000000,2000000,100.906,1000000,2000000
9128283J7,99.7266,2000000,4000000,99.7422,2000000,4000000
9128283J7,99.9531,1000000,2000000,99.9688,1000000,2000000
9128283J7,100.086,2000000,4000000,100.102,2000000,4000000
9128283J7,99.0508,1000000,2000000,99.0664,1000000,2000000
9128283J7,99.957,2000000,4000000,99.9727,2000000,4000000
9128283J7,100.734,1000000,2000000,100.742,1000000,2000000
9128283J7,100.908,2000000,4000000,100.92,2000000,4000000
9128283J7,99.916,1000000,2000000,99.9277,1000000,2000000
9128283J7,100.168,2000000,4000000,100.184,2000000,4000000
9128283J7,100.457,1000000,2000000,100.473,1000000,2000000
9128283J7,99.4609,2000000,4000000,99.4766,2000000,4000000
9128283J7,100.5,1000000,2000000,100.516,1000000,2000000
9128283J7,99.6211,2000000,4000000,99.6367,2000000,4000000
9128283J7,99.916,1000000,2000000,99.9277,1000000,2000000
9128283J7,100.395,2000000,4000000,100.41,2000000,4000000
9128283J7,99.4453,1000000,2000000,99.4609,1000000,2000000
9128283J7,100.842,2000000,4000000,100.854,2000000,4000000
9128283J7,99.1602,1000000,2000000,99.168,1000000,2000000
9128283J7,99.9336,2000000,4000000,99.9492,2000000,4000000
9128283J7,100.359,1000000,2000000,100.375,1000000,2000000
9128283J7,100.041,2000000,4000000,100.053,2000000,4000000
9128283J7,99.5059,1000000,2000000,99.5176,1000000,2000000
9128283J7,100.469,2000000,4000000,100.477,2000000,4000000
9128283J7,99.916,1000000,2000000,99.9277,1000000,2000000
9128283J7,99.8008,2000000,4000000,99.8086,2000000,4000000
9128283J7,100.709,1000000,2000000,100.721,1000000,2000000
9128283J7,100.973,2000000,4000000,100.98,2000000,4000000
9128283J7,99.3555,1000000,2000000,99.3633,1000000,2000000
9128283J7,99.6484,2000000,4000000,99.6641,2000000,4000000
9128283J7,100.379,1000000,2000000,100.395,1000000,2000000
9128283J7,99.4023,2000000,4000000,99.418,2000000,4000000
9128283J7,99.6699,1000000,2000000,99.6816,1000000,2000000
9128283J7,100.328,2000000,4000000,100.336,2000000,4000000
9128283J7,99.1914,1000000,2000000,99.1992,1000000,2000000
9128283J7,100.438,2000000,4000000,100.453,2000000,4000000
9128283J7,99.6719,1000000,2000000,99.6875,1000000,2000000
9128283J7,99.332,2000000,4000000,99.3477,2000000,4000000
9128283J7,100.1,1000000,2000000,100.111,1000000,2000000
9128283J7,99.707,2000000,4000000,99.7148,2000000,4000000
9128283J7,100.055,1000000,2000000,100.07,1000000,2000000
9128283J7,99.9707,2000000,4000000,99.9824,2000000,4000000
9128283J7,99.5977,1000000,2000000,99.6133,1000000,2000000
9128283J7,100.807,2000000,4000000,100.818,2000000,4000000
9128283J7,100.516,1000000,2000000,100.523,1000000,2000000
9128283J7,100.688,2000000,4000000,100.703,2000000,4000000
9128283J7,100.531,1000000,2000000,100.547,1000000,2000000
9128283J7,99.1836,2000000,4000000,99.1914,2000000,4000000
9128283J7,99.7715,1000000,2000000,99.7832,1000000,2000000
9128283J7,100.109,2000000,4000000,100.125,2000000,4000000
9128283J7,99.2305,1000000,2000000,99.2383,1000000,2000000
9128283J7,99.7812,2000000,4000000,99.7969,2000000,4000000
9128283J7,100.332,1000000,2000000,100.34,1000000,2000000
9128283J7,99.9336,2000000,4000000,99.9414,2000000,4000000
9128283J7,100.943,1000000,2000000,100.955,1000000,2000000
9128283J7,100.154,2000000,4000000,100.166,2000000,4000000
9128283J7,99.3613,1000000,2000000,99.373,1000000,2000000
9128283J7,100.764,2000000,4000000,100.775,2000000,4000000
9128283J7,100.586,1000000,2000000,100.594,1000000,2000000
9128283J7,100.691,2000000,4000000,100.699,2000000,4000000
9128283J7,100.312,1000000,2000000,100.328,1000000,2000000
9128283J7,100.885,2000000,4000000,100.896,2000000,4000000
9128283J7,100.768,1000000,2000000,100.779,1000000,2000000
9128283J7,99.0254,2000000,4000000,99.0371,2000000,4000000
9128283J7,99.3711,1000000,2000000,99.3789,1000000,2000000
9128283J7,99.9004,2000000,4000000,99.9121,2000000,4000000
9128283J7,99.0918,1000000,2000000,99.1035,1000000,2000000
9128283J7,99.1406,2000000,4000000,99.1562,2000000,4000000
9128283J7,99.3711,1000000,2000000,99.3867,1000000,2000000
9128283J7,99.5234,2000000,4000000,99.5391,2000000,4000000
9128283J7,100.34,1000000,2000000,100.348,1000000,2000000
9128283J7,99.4355,2000000,4000000,99.4473,2000000,4000000
9128283J7,100.67,1000000,2000000,100.682,1000000,2000000
9128283J7,100.844,2000000,4000000,100.859,2000000,4000000
9128283J7,100.891,1000000,2000000,100.906,1000000,2000000
9128283J7,99.5508,2000000,4000000,99.5664,2000000,4000000
9128283J7,100.035,1000000,2000000,100.051,1000000,2000000
9128283J7,100.186,2000000,4000000,100.197,2000000,4000000
9128283J7,100.762,1000000,2000000,100.77,1000000,2000000
9128283J7,99.9297,2000000,4000000,99.9453,2000000,4000000
9128283J7,99.2812,1000000,2000000,99.2969,1000000,2000000
9128283J7,100.377,2000000,4000000,100.389,2000000,4000000
9128283J7,99.5859,1000000,2000000,99.6016,1000000,2000000
9128283J7,100.826,2000000,4000000,100.838,2000000,4000000
9128283J7,99.8438,1000000,2000000,99.8594,1000000,2000000
9128283J7,99.3047,2000000,4000000,99.3203,2000000,4000000
9128283J7,100.264,1000000,2000000,100.275,1000000,2000000
9128283J7,99.7988,2000000,4000000,99.8105,2000000,4000000
9128283J7,100.287,1000000,2000000,100.299,1000000,2000000
9128283J7,99.8164,2000000,4000000,99.8242,2000000,4000000
9128283J7,99.1836,1000000,2000000,99.1992,1000000,2000000
9128283J7,99.2188,2000000,4000000,99.2344,2000000,4000000
9128283J7,99.418,1000000,2000000,99.4336,1000000,2000000
9128283J7,100.547,2000000,4000000,100.562,2000000,4000000
9128283J7,99.3105,1000000,2000000,99.3223,1000000,2000000
9128283J7,100.525,2000000,4000000,100.537,2000000,4000000
9128283J7,100.078,1000000,2000000,100.094,1000000,2000000
9128283J7,100.41,2000000,4000000,100.426,2000000,4000000
9128283J7,99.7266,1000000,2000000,99.7422,1000000,2000000
9128283J7,99.3398,2000000,4000000,99.3477,2000000,4000000
9128283J7,100.188,1000000,2000000,100.195,1000000,2000000
9128283J7,100.842,2000000,4000000,100.854,2000000,4000000
9128283J7,99.7363,1000000,2000000,99.748,1000000,2000000
9128283J7,99.0078,2000000,4000000,99.0156,2000000,4000000
9128283J7,100.322,1000000,2000000,100.334,1000000,2000000
9128283J7,100.77,2000000,4000000,100.785,2000000,4000000
9128283J7,100.279,1000000,2000000,100.291,1000000,2000000
9128283J7,100.58,2000000,4000000,100.592,2000000,4000000
9128283J7,100.312,1000000,2000000,100.328,1000000,2000000
9128283J7,100.84,2000000,4000000,100.855,2000000,4000000
9128283J7,99.9102,1000000,2000000,99.918,1000000,2000000
9128283J7,99.0547,2000000,4000000,99.0625,2000000,4000000
9128283J7,100.361,1000000,2000000,100.373,1000000,2000000
9128283J7,100.793,2000000,4000000,100.809,2000000,4000000
9128283J7,100.078,1000000,2000000,100.086,1000000,2000000
9128283J7,100.797,2000000,4000000,100.805,2000000,4000000
9128283J7,99.8438,1000000,2000000,99.8516,1000000,2000000
9128283J7,100.441,2000000,4000000,100.449,2000000,4000000
9128283J7,100.623,1000000,2000000,100.635,1000000,2000000
9128283J7,99.4238,2000000,4000000,99.4355,2000000,4000000
9128283J7,100.156,1000000,2000000,100.172,1000000,2000000
9128283J7,99.5762,2000000,4000000,99.5879,2000000,4000000
9128283J7,99.7363,1000000,2000000,99.748,1000000,2000000
9128283J7,100.186,2000000,4000000,100.197,2000000,4000000
9128283J7,100.52,1000000,2000000,100.535,1000000,2000000
9128283J7,100.293,2000000,4000000,100.301,2000000,4000000
9128283J7,99.7715,1000000,2000000,99.7832,1000000,2000000
9128283J7,99.8867,2000000,4000000,99.8945,2000000,4000000
9128283J7,100.635,1000000,2000000,100.646,1000000,2000000
9128283J7,99.7266,2000000,4000000,99.7344,2000000,4000000
9128283J7,99.0625,1000000,2000000,99.0703,1000000,2000000
9128283J7,99.2773,2000000,4000000,99.293,2000000,4000000
9128283J7,99.0195,1000000,2000000,99.0273,1000000,2000000
9128283J7,100.512,2000000,4000000,100.52,2000000,4000000
9128283J7,100.988,1000000,2000000,100.996,1000000,2000000
9128283J7,100.178,2000000,4000000,100.189,2000000,4000000
9128283J7,100.729,1000000,2000000,100.74,1000000,2000000
9128283J7,100.734,2000000,4000000,100.75,2000000,4000000
9128283J7,99.6699,1000000,2000000,99.6816,1000000,2000000
9128283J7,100.297,2000000,4000000,100.305,2000000,4000000
9128283J7,100.506,1000000,2000000,100.518,1000000,2000000
9128283J7,99.959,2000000,4000000,99.9707,2000000,4000000
9128283J7,99.0859,1000000,2000000,99.1016,1000000,2000000
9128283J7,99.7383,2000000,4000000,99.7461,2000000,4000000
9128283J7,99.2754,1000000,2000000,99.2871,1000000,2000000
9128283J7,100.883,2000000,4000000,100.891,2000000,4000000
9128283J7,100.547,1000000,2000000,100.562,1000000,2000000
9128283J7,99.3633,2000000,4000000,99.3789,2000000,4000000
9128283J7,99.8242,1000000,2000000,99.8398,1000000,2000000
9128283J7,99.4648,2000000,4000000,99.4805,2000000,4000000
9128283J7,100.15,1000000,2000000,100.162,1000000,2000000
9128283J7,99.1895,2000000,4000000,99.2012,2000000,4000000
9128283J7,99.8633,1000000,2000000,99.8789,1000000,2000000
9128283J7,100.199,2000000,4000000,100.215,2000000,4000000
9128283J7,99.9707,1000000,2000000,99.9824,1000000,2000000
9128283J7,99.1016,2000000,4000000,99.1172,2000000,4000000
9128283J7,99.4883,1000000,2000000,99.4961,1000000,2000000
9128283J7,100.893,2000000,4000000,100.904,2000000,4000000
9128283J7,99.043,1000000,2000000,99.0586,1000000,2000000
9128283J7,100.234,2000000,4000000,100.25,2000000,4000000
9128283J7,99.0918,1000000,2000000,99.1035,1000000,2000000
9128283J7,99.8066,2000000,4000000,99.8184,2000000,4000000
9128283J7,99.4434,1000000,2000000,99.4551,1000000,2000000
9128283J7,100.359,2000000,4000000,100.375,2000000,4000000
9128283J7,100.379,1000000,2000000,100.387,1000000,2000000
9128283J7,99.9805,2000000,4000000,99.9883,2000000,4000000
9128283J7,100.162,1000000,2000000,100.174,1000000,2000000
9128283J7,99.6699,2000000,4000000,99.6816,2000000,4000000
9128283J7,99.1426,1000000,2000000,99.1543,1000000,2000000
9128283J7,100.451,2000000,4000000,100.463,2000000,4000000
9128283J7,99.1074,1000000,2000000,99.1191,1000000,2000000
9128283J7,100.639,2000000,4000000,100.65,2000000,4000000
9128283J7,99.0918,1000000,2000000,99.1035,1000000,2000000
9128283J7,100.545,2000000,4000000,100.557,2000000,4000000
9128283J7,100.49,1000000,2000000,100.502,1000000,2000000
9128283J7,99.8203,2000000,4000000,99.8281,2000000,4000000
9128283J7,100.762,1000000,2000000,100.77,1000000,2000000
9128283J7,100.836,2000000,4000000,100.852,2000000,4000000
9128283J7,100.121,1000000,2000000,100.137,1000000,2000000
9128283J7,100.066,2000000,4000000,100.074,2000000,4000000
9128283J7,100.158,1000000,2000000,100.17,1000000,2000000
